file_id,species,spectrogram_path,shape,dtype,mean,std,med,p10,p90,snr_db
American_Toad_Calling,american_toad,data\spectrograms\american_toad\American_Toad_Calling.npy,"(64, 431)",float32,-48.72955947723715,15.262362174312615,-52.474403381347656,-63.9232894897461,-25.870978736877433,0.0
American_toad_calling_sounds,american_toad,data\spectrograms\american_toad\American_toad_calling_sounds.npy,"(64, 431)",float32,-55.34681712820469,17.597729707496843,-56.49460792541504,-80.0,-32.49297065734863,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-70,american_toad,data\spectrograms\american_toad\dlg_ggpd_n200-g2-m1-2003-c3-track-70.npy,"(64, 431)",float32,-57.346426538448874,16.587634590758604,-60.150808334350586,-77.3787971496582,-33.03524627685546,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-51,american_toad,data\spectrograms\american_toad\dlg_ggpd_n200-g2-m1-2013-c3-track-51.npy,"(64, 431)",float32,-71.06840791309516,17.267258602084453,-80.0,-80.0,-52.90221519470214,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-72,american_toad,data\spectrograms\american_toad\dlg_ggpd_n200-g2-m1-2013-c3-track-72.npy,"(64, 431)",float32,-57.373733837581014,16.604438264655514,-60.19028854370117,-77.36177673339843,-32.98517990112302,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-74,american_toad,data\spectrograms\american_toad\dlg_ggpd_n200-g2-m1-2013-c3-track-74.npy,"(64, 431)",float32,-58.726741148016295,18.296014698904642,-64.48981094360352,-79.32389755249024,-26.639839553833006,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-76,american_toad,data\spectrograms\american_toad\dlg_ggpd_n200-g2-m1-2013-c3-track-76.npy,"(64, 431)",float32,-49.56998199245216,17.154850565925344,-51.23503494262695,-77.77091445922852,-27.792584609985347,0.0
ML176113,american_toad,data\spectrograms\american_toad\ML176113.npy,"(64, 431)",float32,-60.27748027405855,17.022439702538797,-65.79640197753906,-79.98342666625976,-36.865818405151366,0.0
ML176165,american_toad,data\spectrograms\american_toad\ML176165.npy,"(64, 431)",float32,-52.67684966184009,18.40848352716094,-53.52002143859863,-76.96139984130859,-28.827966117858878,0.0
ML176166,american_toad,data\spectrograms\american_toad\ML176166.npy,"(64, 431)",float32,-58.461525337118005,17.20733286935908,-61.5283203125,-80.0,-36.55739555358886,0.0
ML178993,american_toad,data\spectrograms\american_toad\ML178993.npy,"(64, 431)",float32,-49.40565655209349,17.062461501882744,-51.074607849121094,-71.23399810791015,-24.76863670349121,0.0
ML178994,american_toad,data\spectrograms\american_toad\ML178994.npy,"(64, 431)",float32,-56.24440556284031,16.871372458268862,-58.69826126098633,-77.85123138427734,-29.65224323272705,0.0
ML178995,american_toad,data\spectrograms\american_toad\ML178995.npy,"(64, 431)",float32,-59.78642401797589,14.418200406050644,-63.08310127258301,-74.98305130004883,-41.24971733093261,0.0
ML178996,american_toad,data\spectrograms\american_toad\ML178996.npy,"(64, 431)",float32,-61.786404813110416,11.597301412143992,-64.73767471313477,-73.88128967285157,-44.712853622436526,0.0
ML178997,american_toad,data\spectrograms\american_toad\ML178997.npy,"(64, 431)",float32,-56.290752730174574,16.75569548696821,-58.80903244018555,-78.11466217041016,-32.73331298828125,0.0
ML179004,american_toad,data\spectrograms\american_toad\ML179004.npy,"(64, 431)",float32,-54.13907816805585,16.151931022339895,-54.81512260437012,-80.0,-32.921385192871085,0.0
ML179005,american_toad,data\spectrograms\american_toad\ML179005.npy,"(64, 431)",float32,-61.27670391547016,15.227852804308093,-64.15865325927734,-79.35541076660157,-41.363400268554685,0.0
ML179010,american_toad,data\spectrograms\american_toad\ML179010.npy,"(64, 431)",float32,-53.44647958549712,16.426817481369664,-56.14746856689453,-72.54630126953126,-29.016659927368163,0.0
ML179012,american_toad,data\spectrograms\american_toad\ML179012.npy,"(64, 431)",float32,-45.51213600031876,11.742582013947766,-44.741424560546875,-60.8421028137207,-28.873858642578124,0.0
ML179013,american_toad,data\spectrograms\american_toad\ML179013.npy,"(64, 431)",float32,-57.3654043686224,14.64367914954295,-58.983835220336914,-80.0,-37.15040550231933,0.0
ML179014,american_toad,data\spectrograms\american_toad\ML179014.npy,"(64, 431)",float32,-61.80457922242357,15.675099508739384,-64.48847961425781,-80.0,-41.79008255004883,0.0
ML179015,american_toad,data\spectrograms\american_toad\ML179015.npy,"(64, 431)",float32,-59.04664553356143,16.23082066449633,-60.52434539794922,-80.0,-36.88104057312012,0.0
ML179016,american_toad,data\spectrograms\american_toad\ML179016.npy,"(64, 431)",float32,-60.216814037265465,15.436587651185404,-63.783870697021484,-77.30618133544922,-37.26852188110351,0.0
ML179017,american_toad,data\spectrograms\american_toad\ML179017.npy,"(64, 431)",float32,-59.44087548837446,13.284400367881807,-63.14823532104492,-72.35009994506837,-40.12855720520019,0.0
ML179018,american_toad,data\spectrograms\american_toad\ML179018.npy,"(64, 431)",float32,-62.27472913324003,13.221068925343943,-62.83477020263672,-79.61678543090821,-43.02430915832519,0.0
ML179020,american_toad,data\spectrograms\american_toad\ML179020.npy,"(64, 431)",float32,-59.28882409269185,15.398721361616431,-62.76649284362793,-78.0291961669922,-35.329327774047854,0.0
ML179021,american_toad,data\spectrograms\american_toad\ML179021.npy,"(64, 431)",float32,-47.74806762128861,19.21253702277279,-50.46497344970703,-80.0,-23.21246280670166,0.0
ML179022,american_toad,data\spectrograms\american_toad\ML179022.npy,"(64, 431)",float32,-52.22602877878258,16.488669989973026,-54.798648834228516,-72.97378311157226,-27.452760314941404,0.0
ML179117,american_toad,data\spectrograms\american_toad\ML179117.npy,"(64, 431)",float32,-55.22697358199864,15.731064512007473,-54.590017318725586,-80.0,-34.618978118896486,0.0
ML179120,american_toad,data\spectrograms\american_toad\ML179120.npy,"(64, 431)",float32,-48.519170278843205,16.314842475880727,-50.406925201416016,-69.35572052001953,-27.349170303344728,0.0
ML179124,american_toad,data\spectrograms\american_toad\ML179124.npy,"(64, 431)",float32,-50.902992990516175,11.686527776672596,-53.08799362182617,-63.7389575958252,-33.304884338378905,0.0
ML179126,american_toad,data\spectrograms\american_toad\ML179126.npy,"(64, 431)",float32,-62.87983097049587,12.058537042383946,-66.4498519897461,-76.65613250732422,-43.44165687561035,0.0
ML179127,american_toad,data\spectrograms\american_toad\ML179127.npy,"(64, 431)",float32,-50.96820994872781,12.854377979999331,-53.41881561279297,-66.63798217773437,-31.951223945617663,0.0
ML179128,american_toad,data\spectrograms\american_toad\ML179128.npy,"(64, 431)",float32,-54.1305852414837,14.674575717224716,-58.673160552978516,-68.6620880126953,-34.52449760437012,0.0
ML179129,american_toad,data\spectrograms\american_toad\ML179129.npy,"(64, 431)",float32,-56.32399505318041,16.92995779836438,-57.18687629699707,-78.33401794433594,-33.842462158203126,0.0
ML179145,american_toad,data\spectrograms\american_toad\ML179145.npy,"(64, 431)",float32,-55.58800260567057,14.746200438299553,-58.051151275634766,-72.05244750976563,-35.79500885009765,0.0
ML182017,american_toad,data\spectrograms\american_toad\ML182017.npy,"(64, 431)",float32,-46.22997996681251,14.718655092785598,-49.01168632507324,-62.191856384277344,-24.76497535705566,0.0
ML182018,american_toad,data\spectrograms\american_toad\ML182018.npy,"(64, 431)",float32,-58.43030088344749,12.769763827694446,-62.365983963012695,-70.28820495605468,-38.283122253417964,0.0
ML182019,american_toad,data\spectrograms\american_toad\ML182019.npy,"(64, 431)",float32,-52.548133955512135,15.525768463557354,-54.530372619628906,-70.86801223754883,-32.385289382934566,0.0
ML182054,american_toad,data\spectrograms\american_toad\ML182054.npy,"(64, 431)",float32,-52.0306821443711,17.26136941573292,-53.19457244873047,-76.12672271728516,-28.281748962402343,0.0
ML182055,american_toad,data\spectrograms\american_toad\ML182055.npy,"(64, 431)",float32,-53.656493898679926,16.79159462742648,-55.08877182006836,-77.17777252197266,-32.69601402282715,0.0
ML182189,american_toad,data\spectrograms\american_toad\ML182189.npy,"(64, 431)",float32,-56.19063613945813,16.977834748724415,-56.4959831237793,-79.54339370727538,-35.56022109985351,0.0
ML182191,american_toad,data\spectrograms\american_toad\ML182191.npy,"(64, 431)",float32,-56.84115041954888,16.964531908624064,-58.61314010620117,-77.71948165893555,-35.01970596313476,0.0
ML182192,american_toad,data\spectrograms\american_toad\ML182192.npy,"(64, 431)",float32,-56.81592680164667,17.27224504019523,-57.74943923950195,-80.0,-34.447472381591794,0.0
ML182196,american_toad,data\spectrograms\american_toad\ML182196.npy,"(64, 431)",float32,-54.16982834888169,17.034819949587963,-54.90086364746094,-79.76267852783204,-32.13091964721679,0.0
ML183605,american_toad,data\spectrograms\american_toad\ML183605.npy,"(64, 431)",float32,-56.0918150501987,15.147841851881838,-58.392526626586914,-72.19542083740234,-37.17390480041504,0.0
ML183625,american_toad,data\spectrograms\american_toad\ML183625.npy,"(64, 431)",float32,-62.04786682236084,15.414696443163171,-63.31243324279785,-80.0,-41.10500717163086,0.0
ML183626,american_toad,data\spectrograms\american_toad\ML183626.npy,"(64, 431)",float32,-54.755384256073604,15.986081775563543,-54.812557220458984,-76.1221710205078,-36.27535705566406,0.0
ML183627,american_toad,data\spectrograms\american_toad\ML183627.npy,"(64, 431)",float32,-55.91956015342626,16.51745725584948,-56.76727294921875,-78.44981842041015,-35.574483871459954,0.0
ML183628,american_toad,data\spectrograms\american_toad\ML183628.npy,"(64, 431)",float32,-58.33422301222166,16.60082143039541,-59.532758712768555,-80.0,-36.42088928222656,0.0
ML183629,american_toad,data\spectrograms\american_toad\ML183629.npy,"(64, 431)",float32,-54.38065096604575,15.54037372971679,-54.60505676269531,-73.45742568969726,-35.751217651367185,0.0
ML183630,american_toad,data\spectrograms\american_toad\ML183630.npy,"(64, 431)",float32,-56.05615894081559,16.07435274407427,-56.444400787353516,-77.58106079101563,-37.186791992187494,0.0
ML183631,american_toad,data\spectrograms\american_toad\ML183631.npy,"(64, 431)",float32,-57.24946340545148,14.261010961835723,-59.55211067199707,-73.34429931640625,-37.129359817504884,0.0
ML183683,american_toad,data\spectrograms\american_toad\ML183683.npy,"(64, 431)",float32,-50.72296763399914,17.09463204472297,-52.40616989135742,-75.50075073242188,-30.063805389404294,0.0
ML183684,american_toad,data\spectrograms\american_toad\ML183684.npy,"(64, 431)",float32,-52.61130210919751,17.815726230280077,-53.66219711303711,-77.47350692749023,-30.742552185058592,0.0
ML183695,american_toad,data\spectrograms\american_toad\ML183695.npy,"(64, 431)",float32,-51.272660357735,15.571938206910126,-52.79579162597656,-72.32514572143555,-30.041049575805662,0.0
ML183698,american_toad,data\spectrograms\american_toad\ML183698.npy,"(64, 431)",float32,-54.69089928438796,13.844127114184449,-57.5668830871582,-71.20592422485352,-36.032640075683595,0.0
ML183699,american_toad,data\spectrograms\american_toad\ML183699.npy,"(64, 431)",float32,-57.46894438931256,12.943191847353667,-60.32048797607422,-73.35145950317383,-39.20565032958984,0.0
ML184398,american_toad,data\spectrograms\american_toad\ML184398.npy,"(64, 431)",float32,-50.62231980589177,17.586826672946394,-52.09232711791992,-72.22264785766602,-29.073864746093747,0.0
ML184399,american_toad,data\spectrograms\american_toad\ML184399.npy,"(64, 431)",float32,-49.40499542041611,13.266562977283364,-50.98444747924805,-64.12371215820312,-34.22100448608398,0.0
ML187355,american_toad,data\spectrograms\american_toad\ML187355.npy,"(64, 431)",float32,-52.88664785120852,10.635471485809907,-55.781686782836914,-61.771236419677734,-39.30789260864257,0.0
ML189570,american_toad,data\spectrograms\american_toad\ML189570.npy,"(64, 431)",float32,-57.222436908087985,15.665684926297562,-60.81891632080078,-72.08013763427735,-36.76578598022461,0.0
ML190896,american_toad,data\spectrograms\american_toad\ML190896.npy,"(64, 431)",float32,-48.39114327445246,15.366594938536476,-48.73312568664551,-67.68945999145508,-30.76088371276855,0.0
ML199741,american_toad,data\spectrograms\american_toad\ML199741.npy,"(64, 431)",float32,-48.57290920950559,16.356334513985292,-49.17177391052246,-69.52504425048828,-27.297598648071286,0.0
ML200896,american_toad,data\spectrograms\american_toad\ML200896.npy,"(64, 431)",float32,-58.51147810537411,14.544106559401285,-60.12470245361328,-77.32256774902343,-40.941104888916016,0.0
ML200897,american_toad,data\spectrograms\american_toad\ML200897.npy,"(64, 431)",float32,-51.52094980956783,15.312591746089389,-53.175859451293945,-71.52237701416016,-33.901463699340816,0.0
ML200899,american_toad,data\spectrograms\american_toad\ML200899.npy,"(64, 431)",float32,-48.82097877935439,17.103129640251012,-48.26407051086426,-74.12421035766602,-29.47454490661621,0.0
ML202391,american_toad,data\spectrograms\american_toad\ML202391.npy,"(64, 431)",float32,-47.38455557124797,17.415087353237936,-46.44109535217285,-72.3261329650879,-26.25570755004883,0.0
ML202392,american_toad,data\spectrograms\american_toad\ML202392.npy,"(64, 431)",float32,-42.20754659895001,18.176209031752308,-38.020036697387695,-70.4680076599121,-22.364001464843746,0.0
ML202394,american_toad,data\spectrograms\american_toad\ML202394.npy,"(64, 431)",float32,-42.127724234853154,17.125792836702608,-38.03109550476074,-68.42652893066406,-22.864515495300292,0.0
ML202398,american_toad,data\spectrograms\american_toad\ML202398.npy,"(64, 431)",float32,-43.42955893907359,18.938042919516185,-40.25732612609863,-73.33338928222656,-21.209154701232908,0.0
ML206078,american_toad,data\spectrograms\american_toad\ML206078.npy,"(64, 431)",float32,-37.631115786402795,6.810399026791008,-38.59348106384277,-44.93426666259766,-28.59108257293701,0.0
ML206079,american_toad,data\spectrograms\american_toad\ML206079.npy,"(64, 431)",float32,-37.685749600751635,5.84250718160046,-38.35218811035156,-43.8196304321289,-30.340428161621094,0.0
ML206081,american_toad,data\spectrograms\american_toad\ML206081.npy,"(64, 431)",float32,-40.02269100271632,5.8082513157913445,-40.39548301696777,-46.47653770446777,-33.05801277160644,0.0
ML207065,american_toad,data\spectrograms\american_toad\ML207065.npy,"(64, 431)",float32,-51.19285012335622,12.602431435024503,-55.18743705749512,-63.169913101196286,-32.33934936523437,0.0
ML207066,american_toad,data\spectrograms\american_toad\ML207066.npy,"(64, 431)",float32,-49.17957315744353,12.553354802933717,-52.8609733581543,-61.438523864746095,-33.716345596313474,0.0
ML207067,american_toad,data\spectrograms\american_toad\ML207067.npy,"(64, 431)",float32,-47.17640521994461,14.292587529884967,-50.598039627075195,-62.4478199005127,-27.41288089752197,0.0
ML207069,american_toad,data\spectrograms\american_toad\ML207069.npy,"(64, 431)",float32,-36.234995791744744,10.598920509727082,-36.79497718811035,-49.74805450439453,-21.643407630920407,0.0
ML207070,american_toad,data\spectrograms\american_toad\ML207070.npy,"(64, 431)",float32,-50.98811982917813,12.904233460751282,-54.619876861572266,-63.64717102050781,-34.56545143127441,0.0
ML207071,american_toad,data\spectrograms\american_toad\ML207071.npy,"(64, 431)",float32,-54.84300724204344,15.366245249413288,-55.35878372192383,-80.0,-34.81558189392089,0.0
ML207072,american_toad,data\spectrograms\american_toad\ML207072.npy,"(64, 431)",float32,-46.082681136417555,13.645911674688644,-46.68374443054199,-62.82822113037109,-31.768281936645508,0.0
ML207648,american_toad,data\spectrograms\american_toad\ML207648.npy,"(64, 431)",float32,-55.61173003790965,15.59178681296199,-59.539817810058594,-73.61199493408203,-32.87950744628906,0.0
ML207649,american_toad,data\spectrograms\american_toad\ML207649.npy,"(64, 431)",float32,-47.25217892782732,15.039308787646892,-48.998252868652344,-64.99695205688477,-26.64736633300781,0.0
ML207650,american_toad,data\spectrograms\american_toad\ML207650.npy,"(64, 431)",float32,-41.309461081837,16.24780790378054,-41.11682319641113,-67.621728515625,-21.81696910858154,0.0
ML207653,american_toad,data\spectrograms\american_toad\ML207653.npy,"(64, 431)",float32,-56.788455356889145,16.75841144288779,-60.20388221740723,-78.80578231811523,-33.04284858703613,0.0
ML207654,american_toad,data\spectrograms\american_toad\ML207654.npy,"(64, 431)",float32,-45.45492700561708,16.673403758030584,-44.426597595214844,-69.13594284057618,-24.898562431335446,0.0
ML208209,american_toad,data\spectrograms\american_toad\ML208209.npy,"(64, 431)",float32,-37.7722959963393,13.942416910197265,-37.21192741394043,-55.2567756652832,-20.710818290710446,0.0
ML208227,american_toad,data\spectrograms\american_toad\ML208227.npy,"(64, 431)",float32,-42.76127719446982,15.978279392418107,-41.73313903808594,-63.3180290222168,-21.669341659545896,0.0
ML209061,american_toad,data\spectrograms\american_toad\ML209061.npy,"(64, 431)",float32,-38.42652355832871,15.136270560993935,-37.9598274230957,-58.49131851196289,-18.06725215911865,0.0
ML209062,american_toad,data\spectrograms\american_toad\ML209062.npy,"(64, 431)",float32,-40.36622958611308,15.926868129025321,-38.679481506347656,-62.6412971496582,-20.572226524353027,0.0
ML209063,american_toad,data\spectrograms\american_toad\ML209063.npy,"(64, 431)",float32,-40.97466792221551,16.110638879069537,-41.576995849609375,-63.232464981079104,-18.257927131652828,0.0
ML209064,american_toad,data\spectrograms\american_toad\ML209064.npy,"(64, 431)",float32,-36.105666651215465,15.508053083569687,-35.59817695617676,-56.63525619506836,-16.132862854003903,0.0
ML209065,american_toad,data\spectrograms\american_toad\ML209065.npy,"(64, 431)",float32,-41.63499336473627,15.15436637620553,-43.114410400390625,-60.61495704650879,-20.970683288574218,0.0
ML209066,american_toad,data\spectrograms\american_toad\ML209066.npy,"(64, 431)",float32,-46.328020181256214,16.574132218062477,-46.37824249267578,-67.82070083618164,-24.60004634857177,0.0
