file_id,species,shape,mean,std,snr_db
mixkit-wild-lion-animal-roar-6,not_frogs,"(64, 431)",-74.52632059272716,16.48614410493216,0.0
mixkit-wind-blowing-ambience-2658,not_frogs,"(64, 431)",-41.589599295275114,14.928684963771229,0.0
mixkit-wind-in-the-top-of-the-mountain-1267,not_frogs,"(64, 431)",-42.481404497700886,13.185653258609399,0.0
mixkit-woman-cry-of-pain-2201,not_frogs,"(64, 431)",-74.61909527125879,16.331271433013796,0.0
mixkit-woman-hilarious-laughing-410,not_frogs,"(64, 431)",-50.12123290907479,19.576120144180084,0.0
mixkit-young-man-coughing-2227,not_frogs,"(64, 431)",-75.73066260328564,14.382275562821293,0.0
mixkit-young-tired-male-yawns-2278,not_frogs,"(64, 431)",-72.65038632259223,16.890776125726116,0.0
panther,not_frogs,"(64, 431)",-73.17995192269576,16.912582705448948,0.0
Penguin,not_frogs,"(64, 431)",-39.92971470315882,10.575166966563282,0.0
pig,not_frogs,"(64, 431)",-52.816836437015965,17.871575854514145,0.0
sea_lion,not_frogs,"(64, 431)",-38.429398349293976,17.263087786335397,0.0
sound_dolphin_buzzing_clicks_ogg,not_frogs,"(64, 431)",-39.39720196904411,16.13149890432201,0.0
15-Pickerel-Frog-call,pickerel_frog,"(64, 431)",-54.1271840932578,20.737739439900086,0.0
400127,pickerel_frog,"(64, 431)",-48.42573202276935,15.735772797943676,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-77,pickerel_frog,"(64, 431)",-41.96657194698493,14.814900279130859,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-15,pickerel_frog,"(64, 431)",-54.96194640778679,21.136497500533725,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-79,pickerel_frog,"(64, 431)",-42.246816032049686,14.776385880123822,0.0
ML106938-_2025-10-21T221228.549,pickerel_frog,"(64, 431)",-45.268966921797485,12.856163929897258,0.0
ML138530-_2025-10-21T221432.649,pickerel_frog,"(64, 431)",-31.733180351261474,8.504936525065926,0.0
ML138530-_2025-10-21T221539.080,pickerel_frog,"(64, 431)",-56.54755867830977,11.85843356133103,0.0
ML166469_-_2025-10-21T221650.605,pickerel_frog,"(64, 431)",-33.82456320942555,9.847974277131383,0.0
ML166470-_2025-10-21T221838.415,pickerel_frog,"(64, 431)",-28.457214913830125,8.692329270036543,0.0
ML166471_-_2025-10-21T221940.357,pickerel_frog,"(64, 431)",-37.963415521410944,10.486115636856033,0.0
ML166471_-_2025-10-21T222039.476,pickerel_frog,"(64, 431)",-46.39399037290615,16.820672266146303,0.0
ML198316-_2025-10-21T222300.473,pickerel_frog,"(64, 431)",-44.24895377557405,7.623513797818454,0.0
ML207574-_2025-10-21T222933.953,pickerel_frog,"(64, 431)",-36.614818324051846,8.776455985411815,0.0
ML210604_-_2025-10-21T222403.481,pickerel_frog,"(64, 431)",-51.315454163642606,10.998043189983454,0.0
ML228860_-_2025-10-21T222620.986,pickerel_frog,"(64, 431)",-41.08072489729959,9.1079843318444,0.0
ML230128_-_2025-10-21T223144.978,pickerel_frog,"(64, 431)",-18.36014849458348,17.327876134621583,0.0
ML230129-_2025-10-21T223247.707,pickerel_frog,"(64, 431)",-24.10095893593371,16.491289534910596,0.0
ML230130_-_2025-10-21T223344.212,pickerel_frog,"(64, 431)",-38.92894737804503,13.743213270982556,0.0
ML230131_-_2025-10-21T223437.440,pickerel_frog,"(64, 431)",-20.17877515745965,17.656330890203918,0.0
ML230132_-_2025-10-21T223534.108,pickerel_frog,"(64, 431)",-34.24180650144055,14.78374153079657,0.0
ML273984_-_2025-10-21T223632.876,pickerel_frog,"(64, 431)",-24.432800159722635,5.606430347297183,0.0
ML273985-_2025-10-21T223734.400,pickerel_frog,"(64, 431)",-30.06380106835451,6.517910912675735,0.0
ML273986-_2025-10-21T223834.275,pickerel_frog,"(64, 431)",-33.67008062668162,6.008084564740949,0.0
ML273987-_2025-10-21T223930.390,pickerel_frog,"(64, 431)",-46.832878444352446,8.0293171294603,0.0
ML273988_-_2025-10-21T224042.454,pickerel_frog,"(64, 431)",-48.7185655503497,6.179038543555418,0.0
ML38807_-_2025-10-21T214916.312,pickerel_frog,"(64, 431)",-48.9510857164514,15.11558898573953,0.0
ML506566271_-_2025-10-21T224141.440,pickerel_frog,"(64, 431)",-27.432610152008362,6.848033417771703,0.0
ML53170-_2025-10-21T215209.876,pickerel_frog,"(64, 431)",-46.988930356302006,13.409726295730088,0.0
ML632825903-_2025-10-21T224245.639,pickerel_frog,"(64, 431)",-33.04932228895877,6.714936502285169,0.0
ML634942421_-_2025-10-21T224349.216,pickerel_frog,"(64, 431)",-68.610403098408,19.854232315762573,0.0
ML634942422-_2025-10-21T224450.980,pickerel_frog,"(64, 431)",-62.586463711870586,25.92563636904061,0.0
ML634942422,pickerel_frog,"(64, 431)",-33.4484176286896,10.181435808204682,0.0
ML634942423-_2025-10-21T224635.020,pickerel_frog,"(64, 431)",-33.4484176286896,10.181435808204682,0.0
ML77288-_2025-10-21T215337.079,pickerel_frog,"(64, 431)",-46.150971870152,12.502835741978302,0.0
ML77289-_2025-10-21T215449.897,pickerel_frog,"(64, 431)",-40.117717842819935,8.756187182395022,0.0
ML79395_-_2025-10-21T215552.369,pickerel_frog,"(64, 431)",-50.95464880645206,12.538965936381548,0.0
ML79396_-_2025-10-21T220935.501,pickerel_frog,"(64, 431)",-55.61920511410539,13.319250455051854,0.0
Pickerel_Frog___Rana_palustris,pickerel_frog,"(64, 431)",-57.2528830350932,21.802771985001574,0.0
XC883658_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-18.947601029282033,4.1370386850972105,0.0
XC883800_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-47.96257687607248,12.758689343383079,0.0
XC891068_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-37.68280560175808,16.19075134782739,0.0
XC895175_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-22.826089771900957,8.72999534034143,0.0
XC895182_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-27.68672544341491,8.155112507096243,0.0
XC895184_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-30.019328833058513,7.86746032481465,0.0
XC895187_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-20.624582981392567,8.162108468667801,0.0
XC895188_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-24.35196060837698,9.14319136770516,0.0
XC895189_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-33.9490488581273,8.713843220183655,0.0
XC895191_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-32.75357163944681,6.689323159486574,0.0
XC895192_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-30.319696504942502,7.066372591480202,0.0
XC895199_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-32.318042307953824,7.593420482285457,0.0
XC895203_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-34.34003211099767,18.221693168549308,0.0
XC895204_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-28.889060706626235,8.24410085283218,0.0
XC895206_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-34.97218174100129,10.794156117862698,0.0
XC899250_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-32.08038882797113,5.782294494546213,0.0
XC961803_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-29.949046165425234,9.484623666608654,0.0
XC980159_-_Pickerel_Frog_-_Lithobates_palustris,pickerel_frog,"(64, 431)",-37.55317021693749,11.197148567246602,0.0
13-Southern-Leopard-Frog-call,southern_leopard_frog,"(64, 431)",-51.34295873523727,23.107899435405187,0.0
420100,southern_leopard_frog,"(64, 431)",-51.059146257156286,20.479075228139678,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-69,southern_leopard_frog,"(64, 431)",-54.57198323734675,13.915893845306252,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-73,southern_leopard_frog,"(64, 431)",-63.38297696594849,15.389594504528398,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-13,southern_leopard_frog,"(64, 431)",-50.19802017416589,21.711537677122127,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-71,southern_leopard_frog,"(64, 431)",-54.589031048862395,13.918951438949653,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-75,southern_leopard_frog,"(64, 431)",-63.417974248251895,15.37810746146786,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-77,southern_leopard_frog,"(64, 431)",-60.222629628539636,16.634228715992677,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-79,southern_leopard_frog,"(64, 431)",-42.246816032049686,14.776385880123822,0.0
ML207038,southern_leopard_frog,"(64, 431)",-42.01858378542272,13.749354012163327,0.0
ML222804,southern_leopard_frog,"(64, 431)",-30.206198279998695,12.148980040213093,0.0
ML222805,southern_leopard_frog,"(64, 431)",-32.89160204988206,12.274215275180527,0.0
ML222806,southern_leopard_frog,"(64, 431)",-32.27737853086603,12.408128320934068,0.0
ML222807,southern_leopard_frog,"(64, 431)",-32.95884444334668,11.08265851270882,0.0
ML230133,southern_leopard_frog,"(64, 431)",-39.555999005891884,16.153516320386935,0.0
ML230134,southern_leopard_frog,"(64, 431)",-44.48613180064547,12.789463633753964,0.0
ML230135,southern_leopard_frog,"(64, 431)",-34.247501743123316,14.276403043696194,0.0
ML230136,southern_leopard_frog,"(64, 431)",-27.287520016722915,15.713138378336524,0.0
ML230137,southern_leopard_frog,"(64, 431)",-38.09769488743176,16.323743730732215,0.0
ML506563231,southern_leopard_frog,"(64, 431)",-42.960230422493616,20.822098952896223,0.0
ML506564971,southern_leopard_frog,"(64, 431)",-47.04671878507685,11.90271258804076,0.0
ML506567411,southern_leopard_frog,"(64, 431)",-43.91621952962018,7.116048125324152,0.0
ML506567921,southern_leopard_frog,"(64, 431)",-33.84856073055287,10.786847540881354,0.0
ML630879753,southern_leopard_frog,"(64, 431)",-33.73358853223567,11.4480785381161,0.0
ML635755045,southern_leopard_frog,"(64, 431)",-37.413817312265905,17.93712537060529,0.0
ML635828698,southern_leopard_frog,"(64, 431)",-71.95465299902428,21.377719260264413,0.0
ML636469390,southern_leopard_frog,"(64, 431)",-40.41991364025876,9.870481116974464,0.0
ML636470844,southern_leopard_frog,"(64, 431)",-44.71054171729323,17.47796345173449,0.0
ML637044382,southern_leopard_frog,"(64, 431)",-33.30208103713124,7.999103963279995,0.0
Southern_Leopard_Frog___Rana_sphenocephala,southern_leopard_frog,"(64, 431)",-55.4943942421412,21.846463447754626,0.0
XC883082_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog,"(64, 431)",-47.46975256198382,13.241868126344539,0.0
XC894002_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog,"(64, 431)",-41.22207688483174,18.639764946555257,0.0
XC961808_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog,"(64, 431)",-27.655707788716335,7.301901847880294,0.0
XC977772_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog,"(64, 431)",-46.88417202434794,8.636292916067928,0.0
XC979225_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog,"(64, 431)",-36.64920863623271,11.061369594236407,0.0
XC984171_-_Southern_Leopard_Frog_-_Lithobates_sphenocephalus,southern_leopard_frog,"(64, 431)",-41.94965222588548,8.54828235564222,0.0
295182,spring_peeper,"(64, 431)",-61.79534167563003,14.29410650161576,0.0
43-Spring-Peeper-call,spring_peeper,"(64, 431)",-73.22882320042137,13.500956274690976,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-67,spring_peeper,"(64, 431)",-57.87607540957751,17.725491230063703,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-68,spring_peeper,"(64, 431)",-56.000610365322736,17.610234028014304,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-69,spring_peeper,"(64, 431)",-54.57198323734675,13.915893845306252,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-78,spring_peeper,"(64, 431)",-37.80164798783039,12.5426196106122,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-79,spring_peeper,"(64, 431)",-54.37215383188354,15.836568727690258,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-43,spring_peeper,"(64, 431)",-73.63357124904607,13.356803922501213,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-69,spring_peeper,"(64, 431)",-57.864483881957845,17.73047440007246,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-70,spring_peeper,"(64, 431)",-56.50801493549015,17.564410658949004,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-71,spring_peeper,"(64, 431)",-54.589031048862395,13.918951438949653,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-72,spring_peeper,"(64, 431)",-57.373733837581014,16.604438264655514,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-73,spring_peeper,"(64, 431)",-61.967667130610785,17.585397714679008,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-74,spring_peeper,"(64, 431)",-58.726741148016295,18.296014698904642,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-75,spring_peeper,"(64, 431)",-63.417974248251895,15.37810746146786,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-76,spring_peeper,"(64, 431)",-49.56998199245216,17.154850565925344,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-77,spring_peeper,"(64, 431)",-60.222629628539636,16.634228715992677,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-80,spring_peeper,"(64, 431)",-37.80610307062308,12.568036568212003,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-81,spring_peeper,"(64, 431)",-54.40769753710576,15.840796752596075,0.0
ML307057,spring_peeper,"(64, 431)",-62.401127658594234,17.610421122818394,0.0
ML633011812,spring_peeper,"(64, 431)",-43.63971714900154,11.910836831946906,0.0
ML633161734,spring_peeper,"(64, 431)",-64.06986423089167,19.69330178135088,0.0
ML633952175,spring_peeper,"(64, 431)",-47.624953456516884,14.497619975044806,0.0
ML634290686,spring_peeper,"(64, 431)",-78.88300297566606,6.583306521818689,0.0
ML634290687,spring_peeper,"(64, 431)",-51.9324583860326,12.840360848260621,0.0
ML634293720,spring_peeper,"(64, 431)",-64.36878720015771,11.510408469171061,0.0
ML634654824,spring_peeper,"(64, 431)",-58.594080418175444,12.730971815289031,0.0
ML634823078,spring_peeper,"(64, 431)",-61.478885347114364,9.769754231988257,0.0
ML634824700,spring_peeper,"(64, 431)",-52.4937616224701,13.311424789850411,0.0
ML634825913,spring_peeper,"(64, 431)",-52.41640468014365,16.59062145046719,0.0
ML634826239,spring_peeper,"(64, 431)",-50.289302519226574,14.036525954463569,0.0
ML634832857,spring_peeper,"(64, 431)",-58.21239989594904,15.196484595400173,0.0
ML634834216,spring_peeper,"(64, 431)",-43.26396107096268,8.766701404314732,0.0
ML634836640,spring_peeper,"(64, 431)",-43.229053388788365,10.350133802418618,0.0
ML634877999,spring_peeper,"(64, 431)",-48.240858103034114,7.836449090127631,0.0
ML634927423,spring_peeper,"(64, 431)",-31.430742209409892,6.44859813697414,0.0
ML634964611,spring_peeper,"(64, 431)",-43.02238550754545,5.256383852395742,0.0
ML635206631,spring_peeper,"(64, 431)",-40.061430592617135,7.469603920541924,0.0
ML635214453,spring_peeper,"(64, 431)",-56.370683454478424,21.988137218845416,0.0
ML635214599,spring_peeper,"(64, 431)",-54.28551902151786,25.370531566256226,0.0
ML635610377,spring_peeper,"(64, 431)",-39.502607981352405,7.919269516090475,0.0
ML635610392,spring_peeper,"(64, 431)",-45.3545926531686,9.28355766222814,0.0
ML635625833,spring_peeper,"(64, 431)",-33.61167436722329,13.964708070315027,0.0
ML635625844,spring_peeper,"(64, 431)",-35.42937809688724,6.952929564553292,0.0
ML635628668,spring_peeper,"(64, 431)",-52.70517913886538,6.828548993315814,0.0
ML635628678,spring_peeper,"(64, 431)",-61.614346152149885,8.328319973740836,0.0
ML635628693,spring_peeper,"(64, 431)",-44.36886663606991,8.651978828518672,0.0
ML635750588,spring_peeper,"(64, 431)",-52.5844838190867,8.922715137945909,0.0
ML635870972,spring_peeper,"(64, 431)",-47.383487943395664,9.73435007884297,0.0
ML636464244,spring_peeper,"(64, 431)",-70.8426801780122,8.665199900680939,0.0
ML636951118,spring_peeper,"(64, 431)",-34.28186748859639,5.683958253401056,0.0
ML637645053,spring_peeper,"(64, 431)",-47.85029032356225,14.387112965241004,0.0
ML639252874,spring_peeper,"(64, 431)",-41.17613659239009,4.503441676095461,0.0
ML640476805,spring_peeper,"(64, 431)",-72.61767579335071,7.9194011109134035,0.0
ML641342989,spring_peeper,"(64, 431)",-26.196252213864483,8.361976032852386,0.0
ML642110379,spring_peeper,"(64, 431)",-27.83257495696611,8.212000077041601,0.0
ML642389378,spring_peeper,"(64, 431)",-76.32096097948518,12.452758038320948,0.0
ML642391590,spring_peeper,"(64, 431)",0.0,0.0,0.0
ML642685020,spring_peeper,"(64, 431)",-35.62805156921428,10.013918301361153,0.0
ML642838377,spring_peeper,"(64, 431)",-58.500369116802226,12.442980371171448,0.0
ML643113334,spring_peeper,"(64, 431)",-35.33151255627519,8.954190332333933,0.0
ML643652022,spring_peeper,"(64, 431)",-33.11759985979914,8.256873904263509,0.0
Spring_Peeper___Pseudacris_crucifer,spring_peeper,"(64, 431)",-73.1556958056243,14.02763859671365,0.0
XC1012502_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-54.96240211459711,16.687093979164633,0.0
XC1014017_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-66.6504555611143,15.521868201450513,0.0
XC1014748_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-54.89389639034902,9.389420022830155,0.0
XC1020607_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-52.330948062569526,16.03209180910526,0.0
XC1020608_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-52.11523753107286,13.09603076309185,0.0
XC1020609_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-61.46445078871228,11.157928329656846,0.0
XC1020610_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-53.66438169244962,15.294984304324146,0.0
XC1020611_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-48.85761586766854,14.870056007481733,0.0
XC1020612_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-46.12150574632836,13.52486268318627,0.0
XC1020613_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-42.65642923704433,13.287554047912947,0.0
XC1020614_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-53.03225989937091,17.385683974186904,0.0
XC1025085_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-62.98159333935608,8.484574518432503,0.0
XC138640_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-66.67766159316503,13.278196089560378,0.0
XC149937_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-45.89667580765942,12.069024088395597,0.0
XC418764_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-47.991685835744,7.7582681977558945,0.0
XC498833_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-40.0158753407527,7.253567469751255,0.0
XC796213_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-39.4058856947516,7.374479938928151,0.0
XC858263_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-29.160052995255818,6.929506752499791,0.0
XC883079_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-60.19365534798313,10.06487898878757,0.0
XC890487_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-61.72997790557741,16.040021745837592,0.0
XC890537_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-29.687914710932706,7.149416806800906,0.0
XC892342_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-42.86488984908969,9.051469104625102,0.0
XC892408_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-29.741836910181423,7.40518173954871,0.0
XC892410_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-28.622519679661416,5.5414055439411385,0.0
XC892839_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-69.24164583891837,13.85304628900846,0.0
XC893912_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-53.63291678195625,11.463403026184443,0.0
XC895261_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-46.40450302461322,9.371499792734868,0.0
XC895263_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-40.29821314170023,8.72993461427856,0.0
XC895264_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-47.02311794231635,7.91639191437616,0.0
XC895265_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-49.639489677071296,8.707794131518884,0.0
XC935226_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-77.21121745516834,8.841649797532162,0.0
XC936293_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-50.707740236842994,7.873299825448664,0.0
XC961805_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-60.21021245786458,7.714512149071242,0.0
XC961815_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-61.086363023955144,8.734646989431075,0.0
XC972519_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-53.42842209608815,13.030334605867886,0.0
XC977239_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-56.57541707479622,9.131230300983878,0.0
XC980810_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-51.259455377326766,9.57826351974735,0.0
XC980813_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-58.68250972613381,9.97394465109556,0.0
XC980873_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-55.59977220973808,15.065053726741713,0.0
XC980875_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-42.95802836804683,9.378123966894046,0.0
XC980877_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-61.05880554407628,9.252878548417996,0.0
XC980885_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-55.195981297132036,9.032401261863708,0.0
XC981287_-_Spring_Peeper_-_Pseudacris_crucifer,spring_peeper,"(64, 431)",-67.48122102696354,8.704982685115626,0.0
295178,upland_chorus_frog,"(64, 431)",-61.55839198912449,18.037672738047778,0.0
33-Upland-Chorus-Frog-call,upland_chorus_frog,"(64, 431)",-62.050731530944596,14.74084407747515,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-67,upland_chorus_frog,"(64, 431)",-57.87607540957751,17.725491230063703,0.0
dlg_ggpd_n200-g2-m1-2003-c3-track-74,upland_chorus_frog,"(64, 431)",-49.60143074517737,17.15254883913415,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-33,upland_chorus_frog,"(64, 431)",-62.17019636669734,14.957189729034717,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-69,upland_chorus_frog,"(64, 431)",-57.864483881957845,17.73047440007246,0.0
dlg_ggpd_n200-g2-m1-2013-c3-track-76,upland_chorus_frog,"(64, 431)",-49.56998199245216,17.154850565925344,0.0
ML203380,upland_chorus_frog,"(64, 431)",-53.07138599296319,12.09258404004985,0.0
ML207989,upland_chorus_frog,"(64, 431)",-39.99641704161731,13.808039043834267,0.0
ML207992,upland_chorus_frog,"(64, 431)",-45.40937762982331,13.80397749181796,0.0
ML207995,upland_chorus_frog,"(64, 431)",-43.49171874850228,14.193320677920033,0.0
ML207996,upland_chorus_frog,"(64, 431)",-39.18209829687934,13.708210744220883,0.0
ML208214,upland_chorus_frog,"(64, 431)",-60.28276932032092,20.91932593824953,0.0
ML208219,upland_chorus_frog,"(64, 431)",-53.68476378976469,20.275029858988397,0.0
ML208220,upland_chorus_frog,"(64, 431)",-50.66318970320535,19.231273774659037,0.0
ML506564041,upland_chorus_frog,"(64, 431)",-57.49752408335215,16.99205602215945,0.0
ML506564801,upland_chorus_frog,"(64, 431)",-52.56650106837053,12.046467735465422,0.0
ML634748996,upland_chorus_frog,"(64, 431)",-51.93879188324072,19.27849785686535,0.0
Upland_Chorus_Frog___Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-61.329778393155735,18.595729932743644,0.0
XC883074_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-47.94616704586279,12.076852487356287,0.0
XC883077_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-51.0590751689714,19.428403238697907,0.0
XC883084_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-50.09444969327226,11.217288784938361,0.0
XC883085_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-52.07965999381863,13.873609800681075,0.0
XC891034_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-59.63854211096905,17.369037592628295,0.0
XC891037_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-54.02472804593929,18.181984648084345,0.0
XC891038_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-52.75143118468902,18.09462349991235,0.0
XC891039_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-51.80045038582692,17.78319187710264,0.0
XC891040_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-55.026548067527,18.449530131278365,0.0
XC891042_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-51.464636434621575,17.76895950359229,0.0
XC891043_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-49.02546433252207,16.47686938277824,0.0
XC891045_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-48.09625159024224,12.916076855102803,0.0
XC973178_-_Upland_Chorus_Frog_-_Pseudacris_feriarum,upland_chorus_frog,"(64, 431)",-44.50113408870805,13.27676281729104,0.0
